administrador,usuario,presionó botón correcto,tiempo de interacción,mini juego,número de interacción por lección,color presionado,dificultad,fecha,juego,auto push,tiempo de lección,tiempo de sesión
1,1,1,2.283595,2,18,4,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,5.71703,2,19,4,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,6.667109,2,20,4,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,7.333847,2,21,4,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,8.517256,2,22,4,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,13.88416,2,23,4,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,14.08403,2,24,4,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,15.03414,2,25,4,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,17.25092,2,26,4,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,18.06774,2,27,4,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,18.43448,2,28,4,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,18.45164,2,29,4,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,18.81812,2,30,4,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,20.11772,2,31,4,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,20.46786,2,32,4,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,20.8678,2,33,4,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,21.16885,2,34,4,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,21.71781,2,35,4,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,22.23471,2,36,4,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,22.25126,2,37,4,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,22.73335,2,38,4,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,23.08326,2,39,4,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,23.5273,2,40,4,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,24.27816,2,41,4,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,24.62727,2,42,4,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,25.14405,2,43,4,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,25.47742,2,44,4,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,25.84443,2,45,4,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,26.19406,2,46,4,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,26.7607,2,47,4,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,27.79416,2,48,4,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,28.14423,2,49,4,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,28.6446,2,50,4,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,29.26127,2,51,4,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,29.71091,2,52,4,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,30.51136,2,53,4,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,30.92751,2,54,4,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,31.69524,2,55,4,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,32.0445,2,56,4,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,33.16122,2,57,4,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,33.39457,2,58,4,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,34.3446,2,59,4,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,35.56123,2,60,4,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,37.3782,2,61,4,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,40.54513,2,62,4,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,2,41.51167,2,63,4,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,1.866946,2,64,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,2.216982,2,65,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,3.183589,2,66,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,3.750957,2,67,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,7.200554,2,68,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,7.683964,2,69,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,9.150983,2,70,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,9.884053,2,71,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,11.40133,2,72,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,11.58452,2,73,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,11.76734,2,74,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,12.56754,2,75,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,13.06737,2,76,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,13.86756,2,77,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,14.28419,2,78,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,14.45071,2,79,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,15.83438,2,80,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,16.70107,2,81,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,17.80152,2,82,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,18.95104,2,83,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,20.58504,2,84,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,21.48469,2,85,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,22.18529,2,86,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,22.59799,2,87,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,22.73134,2,88,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,23.66513,2,89,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,24.06498,2,90,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,24.16642,2,91,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,24.48143,2,92,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,24.61473,2,93,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,24.9317,2,94,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,25.61505,2,95,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,25.98236,2,96,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,33.49887,2,97,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,33.61538,2,98,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,38.18291,2,99,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,38.51583,2,100,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,38.53283,2,101,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,38.88274,2,102,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,39.26588,2,103,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,39.28281,2,104,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,40.43256,2,105,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,42.33254,2,106,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,47.91641,2,107,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,51.84972,2,108,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,52.58311,2,109,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,54.80011,2,110,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,54.81672,2,111,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,57.98365,2,112,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,66.30097,2,113,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,66.31771,2,114,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,66.39766,2,115,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,66.9175,2,116,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,67.98437,2,117,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,68.43423,2,118,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,69.30087,2,119,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,2,70.68438,2,120,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,0.3495916,2,121,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,0.7327219,2,122,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,1.915949,2,123,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,2.299446,2,124,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,2.682707,2,125,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,3.149974,2,126,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,3.499607,2,127,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,4.282974,2,128,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,5.099577,2,129,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,6.000385,2,130,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,6.649692,2,131,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,7.049849,2,132,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,7.383173,2,133,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,7.750679,2,134,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,9.066692,2,135,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,9.766942,2,136,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,10.21629,2,137,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,10.23316,2,138,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,10.59991,2,139,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,10.8497,2,140,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,11.49943,2,141,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,12.54951,2,142,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,12.96635,2,143,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,13.19999,2,144,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,13.21649,2,145,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,13.41623,2,146,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,14.11721,2,147,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,14.51635,2,148,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,17.04999,2,149,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,18.68309,2,150,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,19.00001,2,151,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,19.1331,2,152,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,19.33329,2,153,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,20.98078,2,154,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,21.59737,2,155,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,21.69421,2,156,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,23.19747,2,157,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,26.09803,2,158,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,26.73117,2,159,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,32.19811,2,160,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,32.38152,2,161,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,33.79816,2,162,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,34.38154,2,163,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,35.18134,2,164,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,35.19857,2,165,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,35.68191,2,166,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,36.06491,2,167,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,36.51495,2,168,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,36.89809,2,169,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,37.24844,2,170,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,38.88248,2,171,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,39.1984,2,172,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,39.93211,2,173,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,40.29867,2,174,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,40.98186,2,175,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,41.49852,2,176,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,42.04863,2,177,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,42.14719,2,178,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,42.63215,2,179,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,43.31578,2,180,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,43.83198,2,181,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,44.84877,2,182,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,47.33233,2,183,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,47.64919,2,184,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,51.03311,2,185,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,52.1663,2,186,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,54.91601,2,187,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,59.24972,2,188,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,61.33354,2,189,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,61.683,2,190,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,62.78354,2,191,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,63.33318,2,192,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,65.96666,2,193,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,69.35024,2,194,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,70.53363,2,195,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,71.36717,2,196,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,71.63387,2,197,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,72.43368,2,198,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,72.45049,2,199,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,72.81726,2,200,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,72.83424,2,201,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,72.92133,2,202,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,73.60047,2,203,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,74.06724,2,204,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,74.41744,2,205,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,74.81697,2,206,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,75.18436,2,207,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,76.05096,2,208,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,76.4672,2,209,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,77.67226,2,210,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,78.08869,2,211,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,78.45567,2,212,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,78.90527,2,213,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,79.63859,2,214,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,80.0886,2,215,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,80.0886,2,216,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,80.36237,2,217,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,80.72878,2,218,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,81.19543,2,219,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,81.6123,2,220,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,81.91221,2,221,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,82.39552,2,222,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,83.21247,2,223,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,83.61985,2,224,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,83.96977,2,225,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,84.16955,2,226,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,84.38646,2,227,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,84.86992,2,228,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,85.11964,2,229,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,85.21701,2,230,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,85.60329,2,231,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,85.62067,2,232,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,85.9866,2,233,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,86.36982,2,234,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,86.78672,2,235,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,87.17039,2,236,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,87.18678,2,237,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,87.64558,2,238,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,88.02917,2,239,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,88.34599,2,240,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,88.46244,2,241,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,88.76244,2,242,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,88.77974,2,243,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,88.86375,2,244,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,89.27908,2,245,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,89.62911,2,246,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,90.04587,2,247,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,90.41214,2,248,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,90.42835,2,249,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,90.42835,2,250,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,90.84058,2,251,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,91.1572,2,252,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,91.17374,2,253,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,91.60696,2,254,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,91.99034,2,255,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,2,92.22382,2,256,1,1,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,3,999.0,2,0,5,1,1969-12-31 18:00:45.365,1,2,270.7438,9999.0
1,1,1,3.157897,1,1,2,2,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,3.591343,1,2,2,2,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,0.08350041,1,3,4,2,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,0.8336332,1,4,4,2,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,1.216884,1,5,4,2,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,1.616627,1,6,4,2,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,1.949995,1,7,4,2,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,1.949995,1,8,4,2,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,2.311686,1,9,4,2,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,2.311686,1,10,4,2,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,2.68653,1,11,4,2,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,2.68653,1,12,4,2,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,2.873384,1,13,4,2,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,2.890127,1,14,4,2,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,3.223405,1,15,4,2,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,3.240182,1,16,4,2,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,2,3.552972,1,17,4,2,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,3.552972,1,18,4,2,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,1.616924,1,19,4,2,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,2,1.966914,1,20,4,2,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,2,1.683667,1,21,4,2,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,1.94989,1,22,2,2,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,3.383528,1,23,2,2,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,3.683555,1,24,2,2,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,5.383974,1,25,2,2,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,7.667812,1,26,2,2,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,8.21726,1,27,2,2,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,1.750104,1,28,3,2,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,2.166644,1,29,3,2,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,2.583569,1,30,3,2,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,3.066566,1,31,3,2,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,2,3.317008,1,32,3,2,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,0.1999438,1,33,3,2,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,2.050176,1,34,3,2,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,6.500738,1,35,3,2,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,6.884939,1,36,3,2,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,2,8.850384,1,37,3,2,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,3,999.0,1,0,5,2,1969-12-31 18:00:45.365,1,2,39.02603,9999.0
1,1,1,0.1348857,3,1,1,2,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,2,0.535076,3,2,1,2,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,0.4670367,3,3,4,2,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,0.8836054,3,4,4,2,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,1.550184,3,5,4,2,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,1.566981,3,6,4,2,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,2.066819,3,7,4,2,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,2.383558,3,8,4,2,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,2.700011,3,9,4,2,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,2,2.93363,3,10,4,2,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,2,0.2165238,3,11,3,2,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,0.2165238,3,12,3,2,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,2,0.3165104,3,13,3,2,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,0.3506393,3,14,2,2,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,1.050084,3,15,2,2,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,1.433121,3,16,2,2,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,1.833639,3,17,2,2,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,2.050282,3,18,2,2,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,3.308854,3,19,2,2,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,2,3.792113,3,20,2,2,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,3,999.0,3,0,5,2,1969-12-31 18:00:45.365,1,2,20.22801,9999.0
1,1,1,0.08371669,4,1,3,2,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,0.883398,4,2,3,2,1969-12-31 18:00:45.365,1,1,0.0,0.0
1,1,1,1.533307,4,3,3,2,1969-12-31 18:00:45.365,1,1,0.0,0.0
